subset_name,pair,model_a,model_b,layer,id,cosine_similarity,cosine_drift
top_ut_margin_shift,Base–UT,base,ut,1,1196_col,1.0000001192092896,-1.1920928955078125e-07
top_ut_margin_shift,Base–UT,base,ut,1,2186_row,1.0,0.0
top_ut_margin_shift,Base–UT,base,ut,1,1301_col,0.9999999403953552,5.960464477539063e-08
top_ut_margin_shift,Base–UT,base,ut,1,1737_row,0.9999998211860657,1.7881393432617188e-07
top_ut_margin_shift,Base–UT,base,ut,1,1741_col,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,1,1312_row,0.9999999403953552,5.960464477539063e-08
top_ut_margin_shift,Base–UT,base,ut,1,1331_row,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,1,1346_col,1.0000001192092896,-1.1920928955078125e-07
top_ut_margin_shift,Base–UT,base,ut,1,1961_row,1.0000001192092896,-1.1920928955078125e-07
top_ut_margin_shift,Base–UT,base,ut,1,292_col,0.9999998807907104,1.1920928955078125e-07
top_ut_margin_shift,Base–UT,base,ut,1,292_row,1.0,0.0
top_ut_margin_shift,Base–UT,base,ut,1,310_row,1.0,0.0
top_ut_margin_shift,Base–UT,base,ut,1,1354_row,0.9999999403953552,5.960464477539063e-08
top_ut_margin_shift,Base–UT,base,ut,1,1353_row,1.0000001192092896,-1.1920928955078125e-07
top_ut_margin_shift,Base–UT,base,ut,1,1349_row,1.0000001192092896,-1.1920928955078125e-07
top_ut_margin_shift,Base–UT,base,ut,1,2186_col,1.0,0.0
top_ut_margin_shift,Base–UT,base,ut,1,1945_row,0.9999999403953552,5.960464477539063e-08
top_ut_margin_shift,Base–UT,base,ut,1,276_row,1.0,0.0
top_ut_margin_shift,Base–UT,base,ut,1,268_row,1.0000001192092896,-1.1920928955078125e-07
top_ut_margin_shift,Base–UT,base,ut,1,1871_row,1.0,0.0
top_ut_margin_shift,Base–UT,base,ut,1,76_col,0.9999998807907104,1.1920928955078125e-07
top_ut_margin_shift,Base–UT,base,ut,1,1400_col,1.0,0.0
top_ut_margin_shift,Base–UT,base,ut,1,1410_col,1.0000001192092896,-1.1920928955078125e-07
top_ut_margin_shift,Base–UT,base,ut,1,253_row,1.0000001192092896,-1.1920928955078125e-07
top_ut_margin_shift,Base–UT,base,ut,1,1436_col,0.9999999403953552,5.960464477539063e-08
top_ut_margin_shift,Base–UT,base,ut,1,1457_row,1.0,0.0
top_ut_margin_shift,Base–UT,base,ut,1,1486_row,1.0,0.0
top_ut_margin_shift,Base–UT,base,ut,1,1485_row,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,1,217_row,0.9999999403953552,5.960464477539063e-08
top_ut_margin_shift,Base–UT,base,ut,1,1512_col,1.0,0.0
top_ut_margin_shift,Base–UT,base,ut,1,1915_col,1.0,0.0
top_ut_margin_shift,Base–UT,base,ut,1,1915_row,1.0,0.0
top_ut_margin_shift,Base–UT,base,ut,1,1557_col,0.9999998211860657,1.7881393432617188e-07
top_ut_margin_shift,Base–UT,base,ut,1,1573_col,0.9999999403953552,5.960464477539063e-08
top_ut_margin_shift,Base–UT,base,ut,1,84_row,0.9999998807907104,1.1920928955078125e-07
top_ut_margin_shift,Base–UT,base,ut,1,79_col,1.0,0.0
top_ut_margin_shift,Base–UT,base,ut,1,95_col,1.0,0.0
top_ut_margin_shift,Base–UT,base,ut,1,1901_row,1.0000001192092896,-1.1920928955078125e-07
top_ut_margin_shift,Base–UT,base,ut,1,1579_row,1.0,0.0
top_ut_margin_shift,Base–UT,base,ut,1,1610_col,0.9999998807907104,1.1920928955078125e-07
top_ut_margin_shift,Base–UT,base,ut,1,1629_col,1.0000001192092896,-1.1920928955078125e-07
top_ut_margin_shift,Base–UT,base,ut,1,1622_col,1.0,0.0
top_ut_margin_shift,Base–UT,base,ut,1,1639_row,1.0000001192092896,-1.1920928955078125e-07
top_ut_margin_shift,Base–UT,base,ut,1,106_col,1.0,0.0
top_ut_margin_shift,Base–UT,base,ut,1,1648_col,0.9999998211860657,1.7881393432617188e-07
top_ut_margin_shift,Base–UT,base,ut,1,33_row,1.0,0.0
top_ut_margin_shift,Base–UT,base,ut,1,1822_col,1.0,0.0
